doi,oa_funder_id,oa_award_id
https://doi.org/10.1080/00207543.2019.1641235,https://openalex.org/F4320322598,H-45-35-ZG3K
https://doi.org/10.1080/00207543.2019.1641235,https://openalex.org/F4320338464,LQ19G010002
https://doi.org/10.1016/j.patcog.2020.107322,https://openalex.org/F4320321001,61773002
https://doi.org/10.1016/j.ejphar.2020.173065,https://openalex.org/F4320321001,21576199
https://doi.org/10.1016/j.ejphar.2020.173065,https://openalex.org/F4320322841,MYRG2015-00172-ICMS-QRCM
https://doi.org/10.1016/j.ejphar.2020.173065,https://openalex.org/F4320334944,JCYJ20160331141459373
https://doi.org/10.1016/j.jss.2020.110568,https://openalex.org/F4320321001,61690204
https://doi.org/10.1016/j.jss.2020.110568,https://openalex.org/F4320321001,61632015
https://doi.org/10.1016/j.jss.2020.110568,https://openalex.org/F4320321001,61972193
https://doi.org/10.1002/admt.202000050,https://openalex.org/F4320321001,21975214
https://doi.org/10.1002/admt.202000050,https://openalex.org/F4320322598,
https://doi.org/10.1002/admt.202000050,https://openalex.org/F4320335777,2018YFC2000900
https://doi.org/10.1016/j.dib.2020.105186,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.dib.2020.105186,https://openalex.org/F4320334773,H-ZG6E
https://doi.org/10.1177/1550059419899323,https://openalex.org/F4320309636,MnDRIVE Fellowship
https://doi.org/10.1177/1550059419899323,https://openalex.org/F4320311480,Magistro Family Foundation Research Grant
https://doi.org/10.1177/1550059419899323,https://openalex.org/F4320337611,1K01HD078484-01A1
https://doi.org/10.1016/j.apm.2019.11.045,https://openalex.org/F4320321592,
https://doi.org/10.1016/j.ijhm.2019.102416,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.msea.2019.138695,https://openalex.org/F4320321001,21606217
https://doi.org/10.1016/j.msea.2019.138695,https://openalex.org/F4320321001,51801049
https://doi.org/10.1016/j.msea.2019.138695,https://openalex.org/F4320324869,201809
https://doi.org/10.1016/j.msea.2019.138695,https://openalex.org/F4320326948,
https://doi.org/10.1016/j.msea.2019.138695,https://openalex.org/F4320335787,PA2019GDZC0096
https://doi.org/10.1016/j.matdes.2019.108206,https://openalex.org/F4320321001,51373147
https://doi.org/10.1016/j.matdes.2019.108206,https://openalex.org/F4320321001,51673162
https://doi.org/10.1016/j.scriptamat.2019.11.014,https://openalex.org/F4320321001,51772238
https://doi.org/10.1016/j.scriptamat.2019.11.014,https://openalex.org/F4320334704,FT180100541
https://doi.org/10.1016/j.scriptamat.2019.11.014,https://openalex.org/F4320334704,DP170103514
https://doi.org/10.1016/j.scriptamat.2019.11.014,https://openalex.org/F4320334704,and FT140100135
https://doi.org/10.1002/pssb.201900173,https://openalex.org/F4320322598,YBUZ
https://doi.org/10.1007/s10237-019-01192-8,https://openalex.org/F4320322598,G-UACM
https://doi.org/10.1007/s10237-019-01192-8,https://openalex.org/F4320322598,RKC1
https://doi.org/10.1007/s10237-019-01192-8,https://openalex.org/F4320322598,G-YBG9
https://doi.org/10.1109/msn50589.2020.00038,https://openalex.org/F4320320671,
https://doi.org/10.1109/mass50613.2020.00066,https://openalex.org/F4320307285,
https://doi.org/10.3390/ijgi9120760,https://openalex.org/F4320322598,1-ZVN6
https://doi.org/10.3390/ijgi9120760,https://openalex.org/F4320322598,4-BCF7
https://doi.org/10.1016/j.joule.2020.11.014,https://openalex.org/F4320320955,
https://doi.org/10.3390/s20236863,https://openalex.org/F4320326427,ITF/Tier 3 Project ITF/276/18
https://doi.org/10.1016/j.dib.2020.106479,https://openalex.org/F4320310972,NTF19024-2019
https://doi.org/10.1016/j.dib.2020.106479,https://openalex.org/F4320321586,
https://doi.org/10.1016/j.dib.2020.106479,https://openalex.org/F4320334009,2019CX01G338
https://doi.org/10.1016/j.tet.2020.131726,https://openalex.org/F4320321550,cstc2018jcyjAX0446
https://doi.org/10.1016/j.tet.2020.131726,https://openalex.org/F4320321551,2017RCH03
https://doi.org/10.1016/j.tet.2020.131726,https://openalex.org/F4320324805,KJQN202001339
https://doi.org/10.1016/j.tet.2020.131726,https://openalex.org/F4320325563,XY17KJ10
https://doi.org/10.1016/j.tet.2020.131726,https://openalex.org/F4320325563,XY18PY08
https://doi.org/10.1016/j.tet.2020.131726,https://openalex.org/F4320325563,XY18PY02
https://doi.org/10.3389/fbuil.2020.571911,https://openalex.org/F4320321592,PolyU 252161/18E
https://doi.org/10.1016/j.sna.2020.112285,https://openalex.org/F4320322598,
https://doi.org/10.1007/s10570-020-03408-y,https://openalex.org/F4320322598,postgraduate scholarship
https://doi.org/10.1007/s10570-020-03408-y,https://openalex.org/F4320326427,ITP/021/17TI
https://doi.org/10.1111/grow.12428,https://openalex.org/F4320321001,41971155
https://doi.org/10.1111/grow.12428,https://openalex.org/F4320335787,
https://doi.org/10.3390/rs12162550,https://openalex.org/F4320309618,107-2221-E-006-125-MY3
https://doi.org/10.1016/j.jmapro.2020.08.020,https://openalex.org/F4320321001,
https://doi.org/10.1002/gps.5380,https://openalex.org/F4320321001,81173316
https://doi.org/10.1016/j.engfracmech.2020.107185,https://openalex.org/F4320321001,51878615
https://doi.org/10.1016/j.engfracmech.2020.107185,https://openalex.org/F4320321001,51779227
https://doi.org/10.1016/j.engfracmech.2020.107185,https://openalex.org/F4320327181,BBWE
https://doi.org/10.1016/j.jpdc.2020.04.013,https://openalex.org/F4320324174,ZR2019ZD10
https://doi.org/10.1016/j.jpdc.2020.04.013,https://openalex.org/F4320333596,2019GGX101050
https://doi.org/10.1016/j.lingua.2020.102894,https://openalex.org/F4320321543,2019M650375
https://doi.org/10.1177/1756829320923563,https://openalex.org/F4320321001,No. 5180522
https://doi.org/10.3390/app10103512,https://openalex.org/F4320321001,"11732015, 11972315"
https://doi.org/10.1016/j.fuel.2020.118101,https://openalex.org/F4320321001,91641105
https://doi.org/10.1016/j.fuel.2020.118101,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.fuel.2020.118101,https://openalex.org/F4320325599,
https://doi.org/10.1016/j.fuel.2020.118101,https://openalex.org/F4320335787,WK2320000038
https://doi.org/10.1007/s10853-020-04738-9,https://openalex.org/F4320322598,YVB1
https://doi.org/10.1007/s10915-020-01194-0,https://openalex.org/F4320321001,11901142
https://doi.org/10.1007/s10915-020-01194-0,https://openalex.org/F4320321001,NSAF grant U1930402
https://doi.org/10.3390/su12072973,https://openalex.org/F4320321543,2019M653519
https://doi.org/10.1016/j.jcsr.2020.106061,https://openalex.org/F4320321001,51890902
https://doi.org/10.1016/j.jcsr.2020.106061,https://openalex.org/F4320321001,201706050073
https://doi.org/10.1016/j.jcsr.2020.106061,https://openalex.org/F4320322725,51890902
https://doi.org/10.1016/j.jcsr.2020.106061,https://openalex.org/F4320322725,201706050073
https://doi.org/10.1016/j.fuel.2020.117846,https://openalex.org/F4320321001,51766003
https://doi.org/10.1016/j.orgel.2020.105732,https://openalex.org/F4320321001,61835009
https://doi.org/10.1016/j.orgel.2020.105732,https://openalex.org/F4320321001,61775145
https://doi.org/10.1016/j.orgel.2020.105732,https://openalex.org/F4320321001,81727804
https://doi.org/10.1016/j.orgel.2020.105732,https://openalex.org/F4320321001,61525503
https://doi.org/10.1016/j.orgel.2020.105732,https://openalex.org/F4320321001,61620106016
https://doi.org/10.1016/j.orgel.2020.105732,https://openalex.org/F4320321001,61804099
https://doi.org/10.1016/j.orgel.2020.105732,https://openalex.org/F4320321543,2018M643147
https://doi.org/10.1016/j.orgel.2020.105732,https://openalex.org/F4320321543,2019T120747
https://doi.org/10.1016/j.orgel.2020.105732,https://openalex.org/F4320322598,1-ZE1C
https://doi.org/10.1016/j.orgel.2020.105732,https://openalex.org/F4320326279,2016KCXTD007
https://doi.org/10.1016/j.orgel.2020.105732,https://openalex.org/F4320326279,2015KGJHZ002
https://doi.org/10.1016/j.orgel.2020.105732,https://openalex.org/F4320335777,2018YFC0910602
https://doi.org/10.1016/j.tre.2020.101902,https://openalex.org/F4320321001,71971185
https://doi.org/10.1016/j.apenergy.2020.114692,https://openalex.org/F4320321001,51776193
https://doi.org/10.1016/j.apenergy.2020.114692,https://openalex.org/F4320321001,51761145109
https://doi.org/10.1038/s41477-020-0598-2,https://openalex.org/F4320327020,SKLURE2018-2-5
https://doi.org/10.1016/j.camwa.2020.01.024,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.camwa.2020.01.024,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.dsp.2019.102652,https://openalex.org/F4320321001,61701021
https://doi.org/10.1016/j.dsp.2019.102652,https://openalex.org/F4320335787,FRF-TP-19-006A3
https://doi.org/10.1080/15502724.2018.1523013,https://openalex.org/F4320322598,1-ZVHX
https://doi.org/10.1111/poms.13142,https://openalex.org/F4320320751,AcRF M4011199.010
https://doi.org/10.1111/poms.13142,https://openalex.org/F4320321001,71971184
https://doi.org/10.1016/j.ces.2019.115459,https://openalex.org/F4320321001,51876067
https://doi.org/10.1016/j.ces.2019.115459,https://openalex.org/F4320321921,2018B030306014
https://doi.org/10.1016/j.ces.2019.115459,https://openalex.org/F4320335795,2017B050506005
https://doi.org/10.1016/j.ces.2019.115459,https://openalex.org/F4320336125,51425601
https://doi.org/10.1016/j.jtbi.2019.110085,https://openalex.org/F4320321001,11901247
https://doi.org/10.1016/j.jtbi.2019.110085,https://openalex.org/F4320321410,4111190009
https://doi.org/10.1016/j.jtbi.2019.110085,https://openalex.org/F4320322598,153277/16P
https://doi.org/10.1016/j.memsci.2019.117782,https://openalex.org/F4320321001,21576210
https://doi.org/10.1016/j.memsci.2019.117782,https://openalex.org/F4320321001,21776216
https://doi.org/10.1016/j.memsci.2019.117782,https://openalex.org/F4320322701,TD13-5044
https://doi.org/10.1016/j.memsci.2019.117782,https://openalex.org/F4320335777,2017YFC0403902
https://doi.org/10.1002/pchj.315,https://openalex.org/F4320321001,31471001
https://doi.org/10.1016/j.jallcom.2019.152624,https://openalex.org/F4320335777,2016YFC0305004
https://doi.org/10.1016/j.jallcom.2019.152624,https://openalex.org/F4320338110,KYY-ZX-20180006
https://doi.org/10.1016/j.jallcom.2019.152624,https://openalex.org/F4320338464,LGG18B030001
https://doi.org/10.1177/1367493519880447,https://openalex.org/F4320323291,Not applicable
https://doi.org/10.1016/j.jss.2019.110433,https://openalex.org/F4320321001,61972193
https://doi.org/10.1016/j.jss.2019.110433,https://openalex.org/F4320321001,61632015
https://doi.org/10.1016/j.jss.2019.110433,https://openalex.org/F4320321001,61802166
https://doi.org/10.1016/j.csda.2019.06.003,https://openalex.org/F4320321001,11571340
https://doi.org/10.1016/j.csda.2019.06.003,https://openalex.org/F4320321001,U1430103
https://doi.org/10.1016/j.csda.2019.06.003,https://openalex.org/F4320321572,KM201710005032
https://doi.org/10.1016/j.csda.2019.06.003,https://openalex.org/F4320321592,
https://doi.org/10.1007/s13042-019-00969-8,https://openalex.org/F4320321001,61632011
https://doi.org/10.1007/s13042-019-00969-8,https://openalex.org/F4320321001,61876053
https://doi.org/10.1016/j.indmarman.2019.03.016,https://openalex.org/F4320322598,4-ZZGM
https://doi.org/10.1080/17538947.2019.1585979,https://openalex.org/F4320321001,G-YBZB
https://doi.org/10.1080/17538947.2019.1585979,https://openalex.org/F4320321592,
https://doi.org/10.1080/17538947.2019.1585979,https://openalex.org/F4320322598,
https://doi.org/10.1002/eng2.12327,https://openalex.org/F4320321001,NSFC 21771156
https://doi.org/10.1002/eng2.12327,https://openalex.org/F4320321592,PolyU 253026/16P
https://doi.org/10.1016/j.dib.2020.106432,https://openalex.org/F4320310972,
https://doi.org/10.3389/fpsyg.2020.581410,https://openalex.org/F4320327557,13&amp;ZD189
https://doi.org/10.3389/fmed.2020.575839,https://openalex.org/F4320321592,
https://doi.org/10.3390/app10186186,https://openalex.org/F4320321592,PolyU 152254/16E and G-YM14
https://doi.org/10.3390/nano10101928,https://openalex.org/F4320321001,61911530133
https://doi.org/10.3390/nano10101928,https://openalex.org/F4320321001,61905045
https://doi.org/10.3390/nano10101928,https://openalex.org/F4320321001,61774021
https://doi.org/10.3390/nano10101928,https://openalex.org/F4320321001,61935003
https://doi.org/10.3390/nano10101928,https://openalex.org/F4320325902,Z191100004819012
https://doi.org/10.3390/nano10101928,https://openalex.org/F4320335787,2018XKJC05
https://doi.org/10.1016/j.tcs.2020.07.042,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.tcs.2020.07.042,https://openalex.org/F4320334593,
https://doi.org/10.1016/j.tcs.2020.07.042,https://openalex.org/F4320334764,
https://doi.org/10.1016/j.tcs.2020.07.042,https://openalex.org/F4320334789,
https://doi.org/10.1016/j.jwpe.2020.101501,https://openalex.org/F4320322598,1-ZE27
https://doi.org/10.1016/j.jwpe.2020.101501,https://openalex.org/F4320322598,1-ZE14
https://doi.org/10.1016/j.jwpe.2020.101501,https://openalex.org/F4320322598,1-ZVGH
https://doi.org/10.1002/chem.202000575,https://openalex.org/F4320321001,21606080
https://doi.org/10.1002/chem.202000575,https://openalex.org/F4320326217,CX2018B774
https://doi.org/10.1016/j.mex.2020.100934,https://openalex.org/F4320321001,51876183
https://doi.org/10.3390/su12093700,https://openalex.org/F4320321001,51711530711
https://doi.org/10.3390/su12093700,https://openalex.org/F4320335787,2019ZD30
https://doi.org/10.1016/j.apacoust.2020.107401,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.apacoust.2020.107401,https://openalex.org/F4320323059,
https://doi.org/10.3390/su12031169,https://openalex.org/F4320322598,G-YBTM and 1-YW3L
https://doi.org/10.1016/j.ijmecsci.2020.105509,https://openalex.org/F4320321001,51875492
https://doi.org/10.1016/j.ijmecsci.2020.105509,https://openalex.org/F4320321001,51635008
https://doi.org/10.1111/poms.13167,https://openalex.org/F4320321001,#71803211
https://doi.org/10.1111/poms.13167,https://openalex.org/F4320321001,#71772157
https://doi.org/10.1016/j.surfcoat.2020.125432,https://openalex.org/F4320321001,51675455
https://doi.org/10.1016/j.surfcoat.2020.125432,https://openalex.org/F4320321592,PolyU 152021/17E
https://doi.org/10.1016/j.surfcoat.2020.125432,https://openalex.org/F4320322598,RUNP
https://doi.org/10.1016/j.istruc.2020.01.036,https://openalex.org/F4320321592,PolyU 152039/18E
https://doi.org/10.3390/electronics9010148,https://openalex.org/F4320329077,"2015QD07, JZ192007"
https://doi.org/10.1016/j.compchemeng.2019.106705,https://openalex.org/F4320321001,71571010
https://doi.org/10.1016/j.compchemeng.2019.106705,https://openalex.org/F4320334764,18H03826
https://doi.org/10.1016/j.compchemeng.2019.106705,https://openalex.org/F4320335982,16YJC790026
https://doi.org/10.1016/j.jcp.2019.109114,https://openalex.org/F4320334764,18H05323
https://doi.org/10.1016/j.jcp.2019.109114,https://openalex.org/F4320334764,19H00639
https://doi.org/10.1016/j.jcp.2019.109114,https://openalex.org/F4320334764,16H03948
https://doi.org/10.1016/j.jcp.2019.109114,https://openalex.org/F4320334764,17H01091
https://doi.org/10.1016/j.jcp.2019.109114,https://openalex.org/F4320334764,26220702
https://doi.org/10.1016/j.sna.2019.111745,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.sna.2019.111745,https://openalex.org/F4320335777,2018YFB2100901
https://doi.org/10.1111/jan.14241,https://openalex.org/F4320335055,10110301
https://doi.org/10.1016/j.ijdrr.2019.101365,https://openalex.org/F4320321001,71701090
https://doi.org/10.1016/j.ijdrr.2019.101365,https://openalex.org/F4320321921,2017A030310357
https://doi.org/10.1002/app.48566,https://openalex.org/F4320335795,2016A050503013
https://doi.org/10.1016/j.ijleo.2019.163552,https://openalex.org/F4320321001,60904085
https://doi.org/10.1016/j.image.2019.115644,https://openalex.org/F4320335787,30917011319
https://doi.org/10.1016/j.solener.2019.09.025,https://openalex.org/F4320321001,51761145109
https://doi.org/10.1016/j.solener.2019.09.025,https://openalex.org/F4320321001,51776193
https://doi.org/10.1016/j.solener.2019.09.025,https://openalex.org/F4320321543,2019M652209
https://doi.org/10.1016/j.solener.2019.09.025,https://openalex.org/F4320335787,
https://doi.org/10.1177/0272431619833481,https://openalex.org/F4320321592,Grant No. 25401414
https://doi.org/10.1007/s10985-018-09457-7,https://openalex.org/F4320321001,11771366
https://doi.org/10.1007/s10479-018-3065-y,https://openalex.org/F4320321001,71520107001
https://doi.org/10.1007/s10479-018-3065-y,https://openalex.org/F4320321001,71501077
https://doi.org/10.1016/j.eastsj.2020.100007,https://openalex.org/F4320321592,PolyU 152057/15E
https://doi.org/10.1016/j.eastsj.2020.100007,https://openalex.org/F4320322598,1-ZVFJ
https://doi.org/10.1109/access.2020.3041290,https://openalex.org/F4320321001,51874264
https://doi.org/10.1109/access.2020.3041290,https://openalex.org/F4320338464,Y20F010069
https://doi.org/10.1186/s43020-020-00013-z,https://openalex.org/F4320321001,No. 41730109
https://doi.org/10.1186/s43020-020-00013-z,https://openalex.org/F4320322598,No. 1-BBWJ
https://doi.org/10.1186/s43020-020-00013-z,https://openalex.org/F4320324196,1-BBYH
https://doi.org/10.3390/ijms21207445,https://openalex.org/F4320322598,"1-BBAE, 1-ZE18 & 1-ZE21, 847E, YK48, YBKK, YZ14, 1-ZVH9"
https://doi.org/10.3390/mi11090867,https://openalex.org/F4320321592,PolyU 15200518
https://doi.org/10.3390/mi11090867,https://openalex.org/F4320322598,UAHK
https://doi.org/10.1016/j.autcon.2020.103354,https://openalex.org/F4320321001,11705122
https://doi.org/10.1016/j.autcon.2020.103354,https://openalex.org/F4320321001,61902268
https://doi.org/10.1016/j.autcon.2020.103354,https://openalex.org/F4320321592,BRE/PolyU 152099/18E
https://doi.org/10.1016/j.autcon.2020.103354,https://openalex.org/F4320321592,BRE/PolyU 152047/19E
https://doi.org/10.1016/j.autcon.2020.103354,https://openalex.org/F4320321592,BRE/PolyU 15210720
https://doi.org/10.1016/j.autcon.2020.103354,https://openalex.org/F4320321592,PolyU 15204719/18E
https://doi.org/10.1016/j.autcon.2020.103354,https://openalex.org/F4320322292,2019QNGG26
https://doi.org/10.1016/j.autcon.2020.103354,https://openalex.org/F4320322598,G-YW3X
https://doi.org/10.1016/j.autcon.2020.103354,https://openalex.org/F4320322815,
https://doi.org/10.1016/j.autcon.2020.103354,https://openalex.org/F4320322947,2017RCL52
https://doi.org/10.1016/j.autcon.2020.103354,https://openalex.org/F4320333335,2018GZDZX0046
https://doi.org/10.1016/j.autcon.2020.103354,https://openalex.org/F4320333335,2019YFSY0045
https://doi.org/10.1016/j.autcon.2020.103354,https://openalex.org/F4320333335,2018JY0197
https://doi.org/10.1016/j.autcon.2020.103354,https://openalex.org/F4320333335,2020YFH0124
https://doi.org/10.1016/j.autcon.2020.103354,https://openalex.org/F4320335787,
https://doi.org/10.1007/s10291-020-01028-4,https://openalex.org/F4320322598,
https://doi.org/10.3390/biom10091321,https://openalex.org/F4320322795,106-2314-B-010-005-MY3
https://doi.org/10.3390/biom10091321,https://openalex.org/F4320322795,109-2628-B-010-008-
https://doi.org/10.1177/0954411920947208,https://openalex.org/F4320321001,51323007
https://doi.org/10.1177/0954411920947208,https://openalex.org/F4320324173,2019JQ-243
https://doi.org/10.1007/s12155-020-10154-3,https://openalex.org/F4320322614,PHD57I0032
https://doi.org/10.1007/s12155-020-10154-3,https://openalex.org/F4320333385,063/2559
https://doi.org/10.1016/j.firesaf.2020.103013,https://openalex.org/F4320321001,51876183
https://doi.org/10.1016/j.firesaf.2020.103013,https://openalex.org/F4320326935,HZ2019-KF02
https://doi.org/10.1016/j.firesaf.2020.103013,https://openalex.org/F4320335787,WK2320000041
https://doi.org/10.1016/j.firesaf.2020.103013,https://openalex.org/F4320335787,WK2320000043
https://doi.org/10.1016/j.firesaf.2020.103013,https://openalex.org/F4320336026,2017YFC0805900
https://doi.org/10.3390/su12103960,https://openalex.org/F4320322919,L181009 and 9194028
https://doi.org/10.3390/su12103960,https://openalex.org/F4320335787,2015M570121
https://doi.org/10.3390/su12103960,https://openalex.org/F4320335982,18YJC630193
https://doi.org/10.1016/j.tele.2020.101437,https://openalex.org/F4320322795,
https://doi.org/10.1007/s11042-020-08934-2,https://openalex.org/F4320321001,61402141
https://doi.org/10.1016/j.isatra.2020.05.026,https://openalex.org/F4320322598,CRG RUMT16900506r
https://doi.org/10.1007/s10707-020-00404-z,https://openalex.org/F4320321001,41571379
https://doi.org/10.1007/s10707-020-00404-z,https://openalex.org/F4320321001,41471371
https://doi.org/10.1016/j.ejor.2020.03.058,https://openalex.org/F4320322665,20181BAB201009
https://doi.org/10.1016/j.talanta.2020.121030,https://openalex.org/F4320321001,81603500
https://doi.org/10.1016/j.ijhydene.2020.03.060,https://openalex.org/F4320321001,51978354
https://doi.org/10.1016/j.ijhydene.2020.03.060,https://openalex.org/F4320321540,2015CB655100
https://doi.org/10.1016/j.matlet.2020.127696,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.knosys.2020.105774,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.knosys.2020.105774,https://openalex.org/F4320334593,71320107001
https://doi.org/10.1016/j.knosys.2020.105774,https://openalex.org/F4320335787,JBK2001013
https://doi.org/10.1016/j.knosys.2020.105774,https://openalex.org/F4320335787,JBK190504
https://doi.org/10.1177/0954406220908890,https://openalex.org/F4320321001,51675455
https://doi.org/10.1177/0954406220908890,https://openalex.org/F4320321001,51405217
https://doi.org/10.1016/j.dib.2020.105313,https://openalex.org/F4320321592,PolyU 251000/17M
https://doi.org/10.1016/j.dib.2020.105313,https://openalex.org/F4320321592,151000/19M
https://doi.org/10.1016/j.dib.2020.105313,https://openalex.org/F4320322598,G-YBYY
https://doi.org/10.1016/j.dib.2020.105313,https://openalex.org/F4320322598,1-ZVPS
https://doi.org/10.1016/j.schres.2019.11.003,https://openalex.org/F4320321001,31571130
https://doi.org/10.1016/j.schres.2019.11.003,https://openalex.org/F4320321001,81571317
https://doi.org/10.1016/j.schres.2019.11.003,https://openalex.org/F4320322725,
https://doi.org/10.1016/j.ins.2020.02.017,https://openalex.org/F4320332587,61772296
https://doi.org/10.1016/j.ins.2020.02.017,https://openalex.org/F4320335803,JCYJ20170412170438636
https://doi.org/10.1177/1077546319892429,https://openalex.org/F4320321001,11432012
https://doi.org/10.1177/1077546319892429,https://openalex.org/F4320321001,11572279
https://doi.org/10.1007/s00500-019-04537-8,https://openalex.org/F4320317136,KQJSCX20170726104033 357
https://doi.org/10.1007/s00500-019-04537-8,https://openalex.org/F4320317136,JCYJ20150513151706567
https://doi.org/10.1007/s00500-019-04537-8,https://openalex.org/F4320317136,JCYJ20160531191837793
https://doi.org/10.1007/s00500-019-04537-8,https://openalex.org/F4320322598,H-ZG3K
https://doi.org/10.1016/j.ijhm.2019.102403,https://openalex.org/F4320322598,#5-ZJLN
https://doi.org/10.1016/j.ijhm.2019.102403,https://openalex.org/F4320322598,#G-UA9Y
https://doi.org/10.1111/cgf.13882,https://openalex.org/F4320321001,61802128
https://doi.org/10.1111/cgf.13882,https://openalex.org/F4320322598,152142/15E
https://doi.org/10.1016/j.ceramint.2019.09.179,https://openalex.org/F4320321592,15301017
https://doi.org/10.1016/j.ceramint.2019.09.179,https://openalex.org/F4320326427,ITP/015/18TP
https://doi.org/10.1016/j.ceramint.2019.09.179,https://openalex.org/F4320326427,ITP/067/16TP
https://doi.org/10.1016/j.clae.2019.08.007,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.clae.2019.08.007,https://openalex.org/F4320335777,2017YFA0701304
https://doi.org/10.1016/j.ijpe.2019.04.014,https://openalex.org/F4320321001,71831001
https://doi.org/10.1016/j.ijpe.2019.04.014,https://openalex.org/F4320321001,71871009
https://doi.org/10.1016/j.ijpe.2019.04.014,https://openalex.org/F4320328849,2019XJQN15
https://doi.org/10.1109/access.2020.3038680,https://openalex.org/F4320322598,
https://doi.org/10.3389/fpsyg.2020.01864,https://openalex.org/F4320321592,
https://doi.org/10.1109/tale48869.2020.9368433,https://openalex.org/F4320322598,
https://doi.org/10.1142/s0219843620500279,https://openalex.org/F4320321800,406.DI.19.005
https://doi.org/10.1109/pesa50370.2020.9343965,https://openalex.org/F4320321001,"62001149,61671194"
https://doi.org/10.1109/pesa50370.2020.9343965,https://openalex.org/F4320335777,2020YFB1710600
https://doi.org/10.1109/pesa50370.2020.9343965,https://openalex.org/F4320338464,LQ21F010009
https://doi.org/10.3389/fpsyg.2020.573780,https://openalex.org/F4320322598,Postdoctoral Fellowship
https://doi.org/10.3390/socsci9110205,https://openalex.org/F4320321592,14613215
https://doi.org/10.1016/j.jvcir.2020.102929,https://openalex.org/F4320313574,1601216C
https://doi.org/10.1016/j.jvcir.2020.102929,https://openalex.org/F4320321001,61201429
https://doi.org/10.1016/j.jvcir.2020.102929,https://openalex.org/F4320321001,61362030
https://doi.org/10.1016/j.jvcir.2020.102929,https://openalex.org/F4320321543,2016M600360
https://doi.org/10.1016/j.jvcir.2020.102929,https://openalex.org/F4320321543,2015M581720
https://doi.org/10.1016/j.jsv.2020.115653,https://openalex.org/F4320322598,G-YBL0
https://doi.org/10.1016/j.jsv.2020.115653,https://openalex.org/F4320322598,G-YBYA
https://doi.org/10.1016/j.jsv.2020.115653,https://openalex.org/F4320322598,G-YBN2
https://doi.org/10.1016/j.jsv.2020.115653,https://openalex.org/F4320326427,UIM381
https://doi.org/10.1016/j.nanoen.2020.105318,https://openalex.org/F4320306084,
https://doi.org/10.1016/j.nanoen.2020.105318,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.nanoen.2020.105318,https://openalex.org/F4320321592,
https://doi.org/10.1002/marc.202000170,https://openalex.org/F4320321001,51973146
https://doi.org/10.1002/marc.202000170,https://openalex.org/F4320321001,51573120
https://doi.org/10.1002/marc.202000170,https://openalex.org/F4320321001,51873176
https://doi.org/10.1002/marc.202000170,https://openalex.org/F4320321001,51773142
https://doi.org/10.1002/marc.202000170,https://openalex.org/F4320322598,
https://doi.org/10.1002/marc.202000170,https://openalex.org/F4320322769,BK20190099
https://doi.org/10.1016/j.jlumin.2020.117488,https://openalex.org/F4320321921,2019A1515011799
https://doi.org/10.1016/j.jlumin.2020.117488,https://openalex.org/F4320322598,
